,ProlificParticipantID,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logBouma,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP,logRSVP
193,66f2c8d993c4b348af208901,,,,,,,,,,,,,,,,-0.7547521763982705,,,,,-1.070783018653805,,0.2669437382327961,,,,,,,,,,,,,,,,,3.2744892083836437,,,,,3.247052709383643,,3.1189135828836436,
194,66f75ca6c63db2214194b1cc,,,,,,,,,,,,,,,0.0555457718625264,,,,,,,-0.1234482799511085,,,,,,,,,,,,,,,,,2.747900915383643,,,,,,,2.9319954553836434,,2.8036088623836433
195,66f8522292767238ed42ebbd,,,-0.801115852666491,,,,,,,,,,,,,,,-0.234275214502548,,-0.7980442473077675,,,,,,,2.861735036383644,,,,,,,,,,,,,,,2.915629756883644,,2.962401139383643,,,,
196,6702ebdec4a64e7153741612,,,,,,,,,,,,,,,0.0239756410585985,,,,,,,-0.178743443698197,,,,,,,,,,,,,,,,,2.4871535988836437,,,,,,,2.712156497883644,,2.472963788883643
197,67045812d0e2b4683f9b52af,,-1.1289711879113948,,,,,-0.5391695162317215,,,,,-0.7124378901524551,,,,,,,,,,,,,,3.404563517383643,,,,,3.277566456883644,,,,,3.3883175968836436,,,,,,,,,,,,
198,6704aaad38d6cca3e2221270,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6068989993836436,,,,,,,,,,,,,,,2.6842173753836436,,2.922758886383644,,,,
199,670c17328b2ef3366ba42a34,,,,-0.6519921541439405,-0.5315430359672491,,,,,,,,-0.152253056205756,,,,,,,,,,,,,,,2.9504616438836435,2.9781967608836437,,,,,,,,2.8736643158836435,,,,,,,,,,,
200,670d26896cf59f0439013716,,,,,,,,-1.1046278723025549,,-0.13790574054432658,,,,,,,,,-0.9919697245793135,,,,,,,,,,,,,3.2510039718836437,,3.0921071053836426,,,,,,,,,3.1593137838836443,,,,,
201,67101014b833fd5fb2bfb9bd,,,-0.7462686550602715,,,,,,,,,,,,,,,-0.4164751877048265,,-0.903240644836611,,,,,,,2.8523810638836435,,,,,,,,,,,,,,,2.7266704408836437,,3.0069073873836443,,,,
202,67109ab5e81755a63e439744,-0.323644334892843,,,,,,,,,,-0.587854483773122,,,,,,-0.646007361696301,,,,,,,,2.959144170383643,,,,,,,,,,3.0075170973836434,,,,,,3.049503033383643,,,,,,,
203,6710f9c43f9a19c42df60bbd,,,-1.1233998242931,,,,,,,,,,,,,,,-0.7341371862045885,,-1.21650489795297,,,,,,,3.0686593718836432,,,,,,,,,,,,,,,3.0802478603836443,,3.1179237733836445,,,,
204,6712d5b9e3d84e9a520966fd,,,-0.635990966247846,,,,,,,,,,,,,,,0.135701663189987,,-0.3244184621640545,,,,,,,3.0197090743836434,,,,,,,,,,,,,,,2.879033760383644,,2.9216459563836437,,,,
205,6715129ec9c5aff7db36d7e7,,,,,,,,-0.45113102987811804,,0.375849038391815,,,,,,,,,-0.43158588383758,,,,,,,,,,,,,3.059106878383644,,2.5704732193836435,,,,,,,,,3.0400309063836444,,,,,
206,67161c96296d540cd7a0d27b,,,,,,0.0860780350335699,,,-0.800611642678381,,,,,-0.833980570016114,,,,,,,,,,,,,,,,2.8196564403836435,,,2.840067067383644,,,,,2.9982915828836427,,,,,,,,,,
207,6718da927f1110131780367d,,,,,,,,,,,,,,,-0.30343399194334,,,,,,,-0.9774029051903579,,0.071954410017675,,,,,,,,,,,,,,,3.044659850883643,,,,,,,3.188489748883643,,2.884099834383644
208,67191dfe860aa0ca395ac34b,,,,,,-0.778813415137238,,,-1.1347850656068,,,,,-1.2732704931644,,,,,,,,,,,,,,,,2.926475965383643,,,3.105578485883644,,,,,3.144555247883644,,,,,,,,,,
209,671c5ad0eb30c87c11b22ec4,,,,,,,,,,,,,,,-0.452331916330862,,,,,,,-1.016588578858887,,-0.20687069072436057,,,,,,,,,,,,,,,3.0510296918836417,,,,,,,3.1937576053836434,,3.1280712998836435
210,67204878583f5d5189916b3a,,,,-1.0956287038288002,-1.01115114289449,,,,,,,,-0.1886132645144765,,,,,,,,,,,,,,,3.3058208873836437,3.3262034718836437,,,,,,,,3.184617718383645,,,,,,,,,,,
211,6720f4ced2a11d4e702566fa,,,,,,,,,,,,,,,-0.16407148124242,,,,,,,-0.4438502386153905,,0.0369951571885827,,,,,,,,,,,,,,,2.6484475138836436,,,,,,,2.9045888298836435,,2.812004060383644
212,672106975d7804ed478646dd,,,,,,0.15638886934691215,,,-0.835344974294013,,,,,-0.8145764061133345,,,,,,,,,,,,,,,,2.9857826428836427,,,3.0231291648836427,,,,,3.2084609173836443,,,,,,,,,,
213,6722ee80fdfbe649d078a34a,,,,,,,,,,,,,,,,-1.3025765427246951,,,,,-1.3554982172520949,,-0.08849221791247204,,,,,,,,,,,,,,,,,3.3438942513836443,,,,,3.3138261463836436,,3.262290717883644,
214,67252f3e3cc0cf442d891970,,-1.146848285049825,,,,,-0.8367780632727795,,,,,-0.3215049187816488,,,,,,,,,,,,,,3.109422196383644,,,,,3.129422487383643,,,,,3.098679159383644,,,,,,,,,,,,
215,6726f38cd14d8ba8644f2bcf,,,-0.11710453689446729,,,,,,,,,,,,,,,0.14609928956178345,,-0.14881589667860945,,,,,,,3.1287748833836435,,,,,,,,,,,,,,,3.031094337383644,,3.139604896383643,,,,
216,672a556afa8f0c44bda988b3,,,,,,,,,,,,,,,-0.354128022147261,,,,,,,-0.7576169687695685,,-0.1173973748076274,,,,,,,,,,,,,,,3.0454136273836427,,,,,,,3.145962682383643,,2.995930776383643
217,672a56a48f56810ca01f305c,,-0.7509261983048555,,,,,-0.2757417936896182,,,,,-0.6528952719512571,,,,,,,,,,,,,,3.2660255913836433,,,,,2.8955987803836445,,,,,3.080093846383643,,,,,,,,,,,,
218,672d7980b09943f43d11addc,,,,,,,,-1.05987303046059,,-0.514040281349862,,,,,,,,,-0.891198578880878,,,,,,,,,,,,,2.8822815793836436,,3.2889203463836436,,,,,,,,,2.9121996473836442,,,,,
219,672ede539bd39a8deecc501d,,-0.952890694350859,,,,,-0.144996022869252,,,,,-0.136732922611194,,,,,,,,,,,,,,2.6907886088836435,,,,,2.701478567383643,,,,,2.641940393383643,,,,,,,,,,,,
220,6730c737dce40e874b43c450,,,-0.9075388815512695,,,,,,,,,,,,,,,-0.318232282551304,,-0.792209771780587,,,,,,,3.0536889678836436,,,,,,,,,,,,,,,3.021093475883643,,3.1168293478836446,,,,
221,67311e28e02cbcf245c5a979,,,,-0.470779450927281,-0.670885686619095,,,,,,,,-0.041041718563213994,,,,,,,,,,,,,,,3.111066397383644,3.0603104063836435,,,,,,,,2.8755841143836434,,,,,,,,,,,
222,6731c433f16c8f89a5ac9f3f,-0.2151979726485337,,,,,,,,,,-0.951207240035546,,,,,,-1.1464273617103151,,,,,,,,2.878944901883644,,,,,,,,,,3.2201915268836427,,,,,,3.1146086743836436,,,,,,,
223,673204494167687dfb6a5747,,,-1.03269461629271,,,,,,,,,,,,,,,-0.7806099404919294,,-1.21761240743496,,,,,,,3.172768101383644,,,,,,,,,,,,,,,2.8684941578836436,,3.1983923213836443,,,,
224,673219445982b7e6a1bdaa4b,,,,,,0.18220753148993044,,,-0.7203457215068785,,,,,-0.565778699439865,,,,,,,,,,,,,,,,2.900287582883644,,,2.955489779383643,,,,,2.9738613383836436,,,,,,,,,,
225,6733983217b9e8aaa7b1732d,,,,,,,,-0.7226685081014654,,0.0188216310574599,,,,,,,,,-0.545700682030945,,,,,,,,,,,,,3.034488848383643,,2.823402267383644,,,,,,,,,2.9295505428836437,,,,,
226,6735f1cb7f8b1ab0476fec9d,,,,,,,,,,,,,,,-0.12077608840786111,,,,,,,-0.7284146221254151,,0.132195235517725,,,,,,,,,,,,,,,2.7724615973836437,,,,,,,3.0663229193836434,,2.923535499383644
227,673dc43ca2f27f065ca2c6da,,,,-0.919792967737867,-0.7914562943080701,,,,,,,,-0.3369351214472605,,,,,,,,,,,,,,,2.966471296883644,3.0568715613836446,,,,,,,,3.0008628003836435,,,,,,,,,,,
228,673df250bedaf038ffda3ffe,-0.217141897091013,,,,,,,,,,-0.9690832810772689,,,,,,-0.902712860766788,,,,,,,,2.8325971948836437,,,,,,,,,,3.0038960293836436,,,,,,3.043466223383644,,,,,,,
229,673e249d764205ff4fdc5af1,,-0.864779961349176,,,,,-0.2412440328237155,,,,,-0.464507878010858,,,,,,,,,,,,,,3.0357523223836425,,,,,3.1628002313836423,,,,,3.2472080023836445,,,,,,,,,,,,
230,673f24ee854358e9465cb1bc,,-1.0502028858176335,,,,,-0.33074986594813,,,,,-0.9204982968162525,,,,,,,,,,,,,,3.2175040153836436,,,,,3.0507472188836435,,,,,3.1227828718836435,,,,,,,,,,,,
231,6740f4d7c6d4d0cd95172d6f,,-1.0531982281975745,,,,,-0.6645797458790265,,,,,-0.480986613850363,,,,,,,,,,,,,,3.2855239978836437,,,,,3.3774945443836435,,,,,3.309645879883644,,,,,,,,,,,,
232,6741d30a62b165b733689bfb,,,,,,,,-1.1594470154472751,,-0.659322851533369,,,,,,,,,-1.03004057581458,,,,,,,,,,,,,3.2276018773836426,,3.0698452538836443,,,,,,,,,3.166727045383645,,,,,
233,6742d74e9f7b3b029a3791a6,,,-0.87368930866525,,,,,,,,,,,,,,,-0.786531510997919,,-0.960243716706052,,,,,,,3.3120693648836435,,,,,,,,,,,,,,,3.2412201653836434,,3.2714845168836435,,,,
234,67439be8ee2236a7c078d523,,,,,,,,-0.873962576105358,,-0.107578791783486,,,,,,,,,-0.9173749014376125,,,,,,,,,,,,,3.2878272838836446,,3.2603342588836446,,,,,,,,,3.3462128738836436,,,,,
235,6744ca9c90e721e08163cfc6,,,,-0.10053942910941,-0.3574810351545885,,,,,,,,0.233470146427745,,,,,,,,,,,,,,,3.007114409883643,3.1211152078836433,,,,,,,,2.898188241883644,,,,,,,,,,,
236,6746017aad8d317b5749f443,,,-1.0015497526625516,,,,,,,,,,,,,,,-0.47072505874252846,,-0.59979679662332,,,,,,,3.0295894473836444,,,,,,,,,,,,,,,2.8590264018836438,,3.0321358843836435,,,,
237,6747f2e7a7bbb1b5cdb7b365,,,,,,,,,,,,,,,-0.22080673071233792,,,,,,,-0.6792717605749394,,0.215950637229171,,,,,,,,,,,,,,,2.2851365023836427,,,,,,,2.8460622478836433,,2.620247106883644
238,674b46b00690584bddd6e33b,,,,,,0.185371507481412,,,-0.991803522419369,,,,,-0.8630702530299945,,,,,,,,,,,,,,,,3.1851781573836444,,,3.3913975543836434,,,,,3.3550467448836434,,,,,,,,,,
239,674f9bbc0d8416277bf53c7c,,,,,,,,,,,,,,,-0.395921693631453,,,,,,,-0.9900878447171184,,0.0015034770434095013,,,,,,,,,,,,,,,3.1277346168836444,,,,,,,3.264282260383644,,3.0306313748836438
240,674fc9520d64ca724b0d8889,,,,,,0.278267417420098,,,-0.59236864778587,,,,,-0.875683973802957,,,,,,,,,,,,,,,,2.9885486893836433,,,3.214798000383644,,,,,3.212341434883644,,,,,,,,,,
241,675221767fb2620d5612418d,,,,,,,,,,,,,,,-0.08455302587528546,,,,,,,-0.4926821335227545,,0.120964035033869,,,,,,,,,,,,,,,2.8776532773836436,,,,,,,3.137878783883644,,3.0693255503836436
242,6753d465d75dd7351fe9970e,,,,,,,,,,,,,,,,-0.853449107364793,,,,,-0.829291385831521,,-0.10988686635427859,,,,,,,,,,,,,,,,,2.8291434933836435,,,,,2.9799694158836436,,2.6180493568836436,
243,6754d95f656838004bc46eed,-0.5714655526449091,,,,,,,,,,-1.23838755404983,,,,,,-1.245421036740265,,,,,,,,2.9075314333836437,,,,,,,,,,3.154716344883642,,,,,,3.1925174088836443,,,,,,,
244,6754e27f2604dff18a382fe1,,,-1.106519818544625,,,,,,,,,,,,,,,-0.1692663580442618,,-1.079180317941533,,,,,,,,,,,,,,,,,,,,,,3.387659381383644,,,,,,
245,6756716c18e4d36105a4febe,,,,,,-0.1403891259378498,,,-0.8468231531365304,,,,,-1.11831603637113,,,,,,,,,,,,,,,,2.985174720383643,,,3.051749411383642,,,,,3.2791194863836433,,,,,,,,,,
246,6759e0321b9522a674d5069f,,,-0.9128449885287999,,,,,,,,,,,,,,,-0.0468136925634695,,-0.8252442719604675,,,,,,,2.9921642713836434,,,,,,,,,,,,,,,2.9578627243836433,,2.9926172933836446,,,,
247,675a64a99571ac3d874a9f70,0.365196906335853,,,,,,,,,,0.0220288049428833,,,,,,-0.221867357145999,,,,,,,,2.4758125168836433,,,,,,,,,,3.0801428803836433,,,,,,2.969098352383644,,,,,,,
248,675a872930359ddc6902c712,0.18437912800637402,,,,,,,,,,-0.5494555711475965,,,,,,,,,,,,,,2.5815207493836434,,,,,,,,,,2.826875346883644,,,,,,2.897037246883644,,,,,,,
249,676040102f7407526e9d54e4,,,,-0.305094204322268,-0.531767370399323,,,,,,,,0.139661803365757,,,,,,,,,,,,,,,2.9541998523836446,3.056538826383643,,,,,,,,2.8487817683836436,,,,,,,,,,,
250,6760d5a1a688825bb6d46edb,,,,,,,,-0.8531263610743136,,0.1508922296483035,,,,,,,,,-0.5579805041855286,,,,,,,,,,,,,3.047406893383644,,2.805723045383644,,,,,,,,,2.9802963578836437,,,,,
251,6761e9f88b9ec3f7f3d16c01,,,,,,0.601098820932105,,,-0.199153355860932,,,,,-0.655763405114947,,,,,,,,,,,,,,,,2.680543636883644,,,3.1311465288836433,,,,,2.8765566563836433,,,,,,,,,,
252,6764062da2b9f9701881a8f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375665134383643,,2.525832638383643,,,,,,,,,3.370096310883643,,,,,
253,6765cd53d0e82aa83ed8bfdf,,,,,,,,,,,,,,,,-0.923805519446474,,,,,-0.9977691508398081,,0.17724534237843148,,,,,,,,,,,,,,,,,3.1968972153836432,,,,,3.2627587563836435,,3.0742778163836455,
254,676749381fe84453ec46e9b8,,,,,,,,-0.7889505578025655,,-0.255274980734033,,,,,,,,,-0.7161258161012825,,,,,,,,,,,,,2.9402439028836436,,2.8975627568836435,,,,,,,,,2.8900937048836433,,,,,
255,676779b173d3cbf6add72afa,,,,,,0.1568283092447535,,,-0.648101367611963,,,,,-0.4235265317983945,,,,,,,,,,,,,,,,2.7495083308836437,,,2.802426561383644,,,,,2.895283983383644,,,,,,,,,,
256,6767d7cb119ea20af1676aeb,,-0.9267190158628664,,,,,-0.2186216997650055,,,,,-0.41162980288692397,,,,,,,,,,,,,,3.315406143883643,,,,,3.257626369883644,,,,,3.263903277383644,,,,,,,,,,,,
257,6768450391e1d9ac579fca06,,,,,,,,-0.3973430177715685,,0.16089485312388752,,,,,,,,,-0.41926416384209253,,,,,,,,,,,,,2.604478061383644,,2.0740840968836434,,,,,,,,,2.343339203883643,,,,,
258,676c155981a61c339076a749,,,,,,-0.0465729016020245,,,-0.7453959796615885,,,,,-0.6659978648249825,,,,,,,,,,,,,,,,2.9148815013836433,,,2.939124239383643,,,,,3.058365468383643,,,,,,,,,,
259,676dd9b0699ea4140843ee0e,0.016821522384378798,,,,,,,,,,-0.5348016911255865,,,,,,-0.6568962619992065,,,,,,,,2.6919956298836434,,,,,,,,,,3.180307574883644,,,,,,3.0465991693836436,,,,,,,
260,676e2f99bfddac82b8e21e1c,,,,,,,,-1.0402311664667205,,-0.3094078967142298,,,,,,,,,-1.0723549103034502,,,,,,,,,,,,,2.6999081323836442,,2.5651290723836437,,,,,,,,,2.6268510283836433,,,,,
261,676edccd36ae0c0d06bd64c0,,-0.817785185015629,,,,,-0.157622688413814,,,,,-0.385047321805277,,,,,,,,,,,,,,3.1102180048836434,,,,,2.962475441383644,,,,,3.052133769883642,,,,,,,,,,,,
262,6772bd78a670c5b161661e50,,-0.597203153828238,,,,,-0.425067826899298,,,,,-0.31439529839264,,,,,,,,,,,,,,3.2621500058836435,,,,,3.011133419383644,,,,,3.2599622553836434,,,,,,,,,,,,
263,6774719d259406f00ce920b2,,,,,,,,,,,,,,,-0.213578017096238,,,,,,,-0.8102616352682586,,0.029398731981243903,,,,,,,,,,,,,,,2.6744793983836437,,,,,,,2.9900129133836444,,2.8965131248836444
264,6776a1c647ef21302ada22a6,,,,-1.092690495894575,-1.19560965271014,,,,,,,,-0.4811704534427025,,,,,,,,,,,,,,,3.0122303448836427,2.9143693813836435,,,,,,,,2.7519052113836437,,,,,,,,,,,
265,67775a3990c24dfe448b78bd,,,,,,,,,,,,,,,-0.07719707928546571,,,,,,,-0.548780360452465,,0.293981445379383,,,,,,,,,,,,,,,2.6193024798836433,,,,,,,2.8190489988836425,,2.7908928453836435
266,677843bffe966e4dc7f484b3,,,,,,-0.401793154097883,,,-0.70870442584814,,,,,-0.905370205566816,,,,,,,,,,,,,,,,2.925334443383644,,,3.0710408823836435,,,,,3.052675269383644,,,,,,,,,,
267,6778dd74333c5337f6dc9421,,,,,,,,,,,,,,,-0.4409042155002565,,,,,,,-0.8854958147865835,,-0.074935476775628,,,,,,,,,,,,,,,2.9178334768836436,,,,,,,3.0510432383836443,,2.8772520543836433
268,677c6a292a433d204af0beb2,,,,-0.452794131750885,-0.271260624308021,,,,,,,,0.1264168045341737,,,,,,,,,,,,,,,2.8655432383836437,2.8864424318836437,,,,,,,,2.5354792808836435,,,,,,,,,,,
269,677e88dcd140af5cc685ec5f,,,,,,,,,,,,,,,-0.10287073134295475,,,,,,,-0.6288278046007965,,0.05766168194999716,,,,,,,,,,,,,,,2.7327386108836436,,,,,,,2.8903087203836435,,2.6981882028836432
270,6780342e1a334e3e5e4d8c77,,,,-0.3851934845371635,-0.4001396149342985,,,,,,,,0.131319582730229,,,,,,,,,,,,,,,2.7744787083836435,2.8953275453836436,,,,,,,,2.660453992383643,,,,,,,,,,,
271,67812e1765f6f3b55a81c807,,,,-0.6435756417759351,-0.659258322756747,,,,,,,,-0.0854468795251072,,,,,,,,,,,,,,,3.0056253103836443,2.940381317383644,,,,,,,,3.040761212883643,,,,,,,,,,,
272,6781e2745214f6bcc5c6d6c0,,,,,,,,,,,,,,,-0.8509679183768875,,,,,,,-1.141535852697555,,-0.45176798108245897,,,,,,,,,,,,,,,3.0864407838836434,,,,,,,3.297130012883643,,3.151132012883644
273,6782d20261dc524549bfc996,,,,-0.79868228206912,-0.6236815422317126,,,,,,,,0.15788137045029685,,,,,,,,,,,,,,,2.9193055503836436,2.8662086498836437,,,,,,,,2.7632283353836433,,,,,,,,,,,
274,6782ef1d3e5a37e918e613aa,,,,-0.2940192691250775,-0.372098128950401,,,,,,,,0.25905188255432454,,,,,,,,,,,,,,,2.9274399443836434,2.958248284383644,,,,,,,,2.849147358383644,,,,,,,,,,,
275,67843713168fd2db1ff7c4af,,,,,,,,,,,,,,,,-0.9682312460830664,,,,,-0.9432896443843061,,0.2918812020885525,,,,,,,,,,,,,,,,,3.1863548303836438,,,,,3.219735909383643,,2.8930473788836437,
276,67843bb2705852549a910c50,,-1.299767039077275,,,,,-0.857605299873593,,,,,-1.15875690760009,,,,,,,,,,,,,,3.2690663408836445,,,,,3.3357188178836426,,,,,3.2628794923836444,,,,,,,,,,,,
277,67857f6e4738df243094abdd,,,,,,,,,,,,,,,,-1.19719934946363,,,,,-1.24940312103513,,-0.489362729321702,,,,,,,,,,,,,,,,,2.9871539548836434,,,,,3.0303344133836427,,2.945100405383644,
278,6786d5ddfc32db55097ed259,0.059675142991413896,,,,,,,,,,-0.788311470434941,,,,,,-0.977611777442345,,,,,,,,2.854929475883643,,,,,,,,,,3.0806920503836435,,,,,,3.230398313383644,,,,,,,
279,6787055da728d9311a5fcf72,,,,,,,,,,,,,,,,-0.9860985961799815,,,,,-0.972195653132413,,0.16324712394285634,,,,,,,,,,,,,,,,,3.4011804203836427,,,,,3.342677545383644,,3.312394552883643,
280,6787269e7a955179dc3a6494,,,-1.01908179204274,,,,,,,,,,,,,,,-0.188388788437419,,-0.730648787738622,,,,,,,2.899460794883643,,,,,,,,,,,,,,,2.8205863213836437,,2.9948574353836435,,,,
281,6789ac8527bbce25fe21a7a4,,,,,,,,-0.44184281540591,,0.2525808458143795,,,,,,,,,-0.291649309608199,,,,,,,,,,,,,2.8115989328836433,,2.610840770883643,,,,,,,,,2.8719461583836434,,,,,
282,678a6b750f1332cef0ba2f5f,,,-0.057474895120457205,,,,,,,,,,,,,,,0.318433812958122,,-0.09598590915914199,,,,,,,3.1294013328836443,,,,,,,,,,,,,,,3.108351768383643,,3.216889467383644,,,,
283,678bd620286e8550a39abad2,,,,,,,,,,,,,,,,-0.8925737059008985,,,,,-0.8626225231656245,,0.47933369009963256,,,,,,,,,,,,,,,,,2.801637295383644,,,,,2.9012739678836432,,2.627049580883644,
284,678c395f495009bd4886f390,,,,,,,,,,,,,,,,-1.271756271499075,,,,,-1.263442026769885,,0.335476946511905,,,,,,,,,,,,,,,,,3.435318518383643,,,,,3.367460144383643,,3.3148288123836434,
285,678e4824c4168dc95cc7303d,,,,,,,,,,,,,,,,-0.7374749210884335,,,,,-0.629501049364297,,0.261360787524173,,,,,,,,,,,,,,,,,3.1303783868836437,,,,,3.0473694758836447,,3.003273510383643,
286,678e675739dd8b522239a1f1,,,0.386572692326669,,,,,,,,,,,,,,,-0.37402826777847603,,-1.27362615650329,,,,,,,2.849594792883643,,,,,,,,,,,,,,,2.263721849883643,,2.8036529433836437,,,,
287,678ffaadd2a9bbb0e63dd117,-0.06036727758598645,,,,,,,,,,-0.7176126468352835,,,,,,-0.8031553803340395,,,,,,,,2.8844756898836437,,,,,,,,,,3.0197132088836445,,,,,,3.060298445383644,,,,,,,
288,67901f88600a4a86b07e5d99,,,,,,,,,,,,,,,,-0.9664629767468771,,,,,-0.9625140370787735,,0.07743533789854619,,,,,,,,,,,,,,,,,3.1524581293836436,,,,,3.146407787383644,,2.9521504018836437,
289,679032d7919ecf9731e95358,,,,,,,,,,,,,,,-0.457183157927802,,,,,,,-0.8412404689555111,,0.1241164832570931,,,,,,,,,,,,,,,2.8559185348836436,,,,,,,2.9483498283836447,,2.8239261713836434
290,67912cb46a81e6e600ee50fd,0.0052868879703252,,,,,,,,,,-0.8015634209918355,,,,,,-0.8527303164428204,,,,,,,,2.9314965563836433,,,,,,,,,,3.231574364383644,,,,,,3.231948793383644,,,,,,,
